prompt_id,model,label,SAME,iTME
a44c1c72-a60d-4fbb-ac09-21576582d3a8,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.1714941842316895,0.32765320220636845
05f8e889-cde0-4c33-ba90-f69ce35b431e,llama-3.1-8b-instant,-1,0.13001020921091502,0.14377140299705563
05f8e889-cde0-4c33-ba90-f69ce35b431e,qwen/qwen3-32b,-1,0.14208356301148772,0.21104532990060104
05f8e889-cde0-4c33-ba90-f69ce35b431e,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.14865422020460933,0.16487704356825084
bddf3983-2088-49d0-a15e-d9f8a262b63d,llama-3.1-8b-instant,-1,0.19389022222822688,0.2725806048919169
bddf3983-2088-49d0-a15e-d9f8a262b63d,qwen/qwen3-32b,-1,0.15216107906958448,0.2323093647335468
bddf3983-2088-49d0-a15e-d9f8a262b63d,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.31830530794068,0.2417209023334315
c3c86f43-04ae-429f-a6fc-31fc5ced355e,llama-3.1-8b-instant,-1,0.14167575946964478,0.2239845259866942
c3c86f43-04ae-429f-a6fc-31fc5ced355e,qwen/qwen3-32b,-1,0.14103071308839268,0.23410900652094166
c3c86f43-04ae-429f-a6fc-31fc5ced355e,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.13627705610595064,0.1644563759765171
fa20111f-6c8e-4a60-aa24-d94952e33f9c,llama-3.1-8b-instant,-1,0.21499025184421386,0.39383433134538687
fa20111f-6c8e-4a60-aa24-d94952e33f9c,qwen/qwen3-32b,-1,0.15733357364882677,0.2738900971458289
fa20111f-6c8e-4a60-aa24-d94952e33f9c,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.1630985575962943,0.31989382559252233
7d1f2160-6890-4696-a5a6-71fc821d6126,llama-3.1-8b-instant,-1,0.16909857037786408,0.28753419261918184
7d1f2160-6890-4696-a5a6-71fc821d6126,qwen/qwen3-32b,-1,0.15523670020348845,0.2879054655710295
7d1f2160-6890-4696-a5a6-71fc821d6126,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.22552576969709662,0.3287328055859152
0dbd736a-0c04-4f64-a19f-413f46243a65,llama-3.1-8b-instant,-1,0.18000182881226962,0.36039787157993514
0dbd736a-0c04-4f64-a19f-413f46243a65,qwen/qwen3-32b,-1,0.1592736183840381,0.303520483370712
0dbd736a-0c04-4f64-a19f-413f46243a65,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.17081887573782245,0.3141625083099991
f2739870-7529-4696-bece-4671f0b8508b,llama-3.1-8b-instant,-1,0.15216706608275454,0.17220220646713139
f2739870-7529-4696-bece-4671f0b8508b,qwen/qwen3-32b,-1,0.1427543260569551,0.24448819880370395
f2739870-7529-4696-bece-4671f0b8508b,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.16955718936020853,0.29136019805152613
82c7e7bc-65d9-4dce-8812-a88417ea1d02,llama-3.1-8b-instant,-1,0.13224120319721236,0.13767061081485527
82c7e7bc-65d9-4dce-8812-a88417ea1d02,qwen/qwen3-32b,-1,0.14160874940490134,0.23649756571801536
82c7e7bc-65d9-4dce-8812-a88417ea1d02,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.2205972007279128,0.2151879366804074
9ad661fc-c1dc-4036-83de-83f506baf24a,llama-3.1-8b-instant,-1,0.15988508585117045,0.2584501323062963
9ad661fc-c1dc-4036-83de-83f506baf24a,qwen/qwen3-32b,-1,0.14256990840221437,0.22559659938817087
9ad661fc-c1dc-4036-83de-83f506baf24a,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.11920292202212207,0.11920292202212207
be5dd646-3bda-4e5c-a2c2-867457799630,llama-3.1-8b-instant,-1,0.1535654967857501,0.2122739947391229
be5dd646-3bda-4e5c-a2c2-867457799630,qwen/qwen3-32b,-1,0.1387518254201297,0.20804800343628416
be5dd646-3bda-4e5c-a2c2-867457799630,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.16222558540415244,0.23766221485830488
c4e6cadc-5fbd-4357-ac79-40f772b08ace,llama-3.1-8b-instant,-1,0.24540915750829784,0.36334458230075034
c4e6cadc-5fbd-4357-ac79-40f772b08ace,qwen/qwen3-32b,-1,0.1446499515827983,0.22003646726659543
c4e6cadc-5fbd-4357-ac79-40f772b08ace,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.1192029220221335,0.1192029220221335
917e89fc-731a-4650-a716-62657739428f,llama-3.1-8b-instant,-1,0.15585776682679967,0.24639400583281906
917e89fc-731a-4650-a716-62657739428f,qwen/qwen3-32b,-1,0.14721415363378892,0.2327595325309497
917e89fc-731a-4650-a716-62657739428f,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.151518395366605,0.20860844013718877
f8310695-21c0-4109-ad20-9533cbdbbb08,llama-3.1-8b-instant,-1,0.15886431222314298,0.22974482829533174
f8310695-21c0-4109-ad20-9533cbdbbb08,qwen/qwen3-32b,-1,0.14019585126481168,0.21453984343984
f8310695-21c0-4109-ad20-9533cbdbbb08,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.4083611444022235,0.3416995749556481
f2b7e938-7044-4ba2-91f3-f14d1df3e8ca,llama-3.1-8b-instant,-1,0.16255274654766008,0.26880659396386836
f2b7e938-7044-4ba2-91f3-f14d1df3e8ca,qwen/qwen3-32b,-1,0.14701145298220658,0.24912623874346557
f2b7e938-7044-4ba2-91f3-f14d1df3e8ca,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.16383231199146786,0.27186662589373084
564a586a-e89a-4c3c-9cfb-57c35dbaedd6,llama-3.1-8b-instant,-1,0.17507139270217137,0.271579290643078
564a586a-e89a-4c3c-9cfb-57c35dbaedd6,qwen/qwen3-32b,-1,0.14657155776379333,0.2617480044729008
564a586a-e89a-4c3c-9cfb-57c35dbaedd6,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.11920292202212354,0.11920292202212354
a925d366-4625-4fdd-8727-32bb3e2f9fcb,llama-3.1-8b-instant,-1,0.16032132501966803,0.23279364551476447
a925d366-4625-4fdd-8727-32bb3e2f9fcb,qwen/qwen3-32b,-1,0.14900719333858278,0.28014031321640026
a925d366-4625-4fdd-8727-32bb3e2f9fcb,meta-llama/llama-4-scout-17b-16e-instruct,-1,0.1651174914820112,0.3301564567581838
21965fbd-c711-4b29-958a-cd97ba1f66e2,llama-3.1-8b-instant,1,0.14202025802643609,0.2262631002452342
21965fbd-c711-4b29-958a-cd97ba1f66e2,qwen/qwen3-32b,1,0.14147574399021762,0.23597954609357727
21965fbd-c711-4b29-958a-cd97ba1f66e2,meta-llama/llama-4-scout-17b-16e-instruct,1,0.13776628131369167,0.15754043003473672
2e4172f5-2723-40a9-a710-4814ab71161c,llama-3.1-8b-instant,1,0.18837516888528852,0.2650133135882761
2e4172f5-2723-40a9-a710-4814ab71161c,qwen/qwen3-32b,1,0.14786089106378544,0.23414489974142047
2e4172f5-2723-40a9-a710-4814ab71161c,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1567864953941122,0.24915639661634978
a17f219a-78c5-4e87-836e-1371bad3a6f6,llama-3.1-8b-instant,1,0.14548940041019595,0.22560291759419374
a17f219a-78c5-4e87-836e-1371bad3a6f6,qwen/qwen3-32b,1,0.14406416488251075,0.2357041314787021
a17f219a-78c5-4e87-836e-1371bad3a6f6,meta-llama/llama-4-scout-17b-16e-instruct,1,0.13703777843475898,0.17750537947447267
8bed8eaf-6819-4919-b159-4ff9469bb341,llama-3.1-8b-instant,1,0.1431168618087082,0.21390471820788445
8bed8eaf-6819-4919-b159-4ff9469bb341,qwen/qwen3-32b,1,0.14217749528020415,0.2411880744720092
8bed8eaf-6819-4919-b159-4ff9469bb341,meta-llama/llama-4-scout-17b-16e-instruct,1,0.14611423028916073,0.24618534818514545
cc51be90-6331-4f96-a90c-cdcc2ff6a9e7,llama-3.1-8b-instant,1,0.14592929954708078,0.22716744673870437
cc51be90-6331-4f96-a90c-cdcc2ff6a9e7,qwen/qwen3-32b,1,0.1441820529060249,0.25286625823623876
cc51be90-6331-4f96-a90c-cdcc2ff6a9e7,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1636662933740288,0.2722342480764272
18a75a91-1419-4af1-a0f9-51a7218c5bb6,llama-3.1-8b-instant,1,0.13879273495974506,0.2096841411223726
18a75a91-1419-4af1-a0f9-51a7218c5bb6,qwen/qwen3-32b,1,0.1475206547513431,0.2518683079224013
18a75a91-1419-4af1-a0f9-51a7218c5bb6,meta-llama/llama-4-scout-17b-16e-instruct,1,0.12984413020542607,0.15896030623361346
7bbec518-7e06-4cae-928e-31cba2390515,llama-3.1-8b-instant,1,0.14525631624711843,0.21853561032898747
7bbec518-7e06-4cae-928e-31cba2390515,qwen/qwen3-32b,1,0.14272701527140846,0.2283835713328347
7bbec518-7e06-4cae-928e-31cba2390515,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1604683494406386,0.2329876383032928
d1c4156c-0139-408a-bfda-5fb5c116b34d,llama-3.1-8b-instant,1,0.14986797073392455,0.26426160031352713
d1c4156c-0139-408a-bfda-5fb5c116b34d,qwen/qwen3-32b,1,0.14480847054503262,0.2400320175759892
d1c4156c-0139-408a-bfda-5fb5c116b34d,meta-llama/llama-4-scout-17b-16e-instruct,1,0.15209043160973856,0.25285853556918275
8e86aafa-59ed-4b6d-b683-81e9d446fb9c,llama-3.1-8b-instant,1,0.1869519994098179,0.40159712812790005
8e86aafa-59ed-4b6d-b683-81e9d446fb9c,qwen/qwen3-32b,1,0.1352894679839442,0.21282322116382033
8e86aafa-59ed-4b6d-b683-81e9d446fb9c,meta-llama/llama-4-scout-17b-16e-instruct,1,0.30289076645411434,0.27888412719528
bfd0104a-31c6-41ba-ac94-e76f8d950ad7,llama-3.1-8b-instant,1,0.1617117880279882,0.3153465641230144
bfd0104a-31c6-41ba-ac94-e76f8d950ad7,qwen/qwen3-32b,1,0.14644260653704544,0.26440207040809655
bfd0104a-31c6-41ba-ac94-e76f8d950ad7,meta-llama/llama-4-scout-17b-16e-instruct,1,0.15885398546277785,0.27737783373772157
bb0ff9cc-a0da-48dd-bb53-70708a1122e7,llama-3.1-8b-instant,1,0.1465097114440073,0.22875214596702298
bb0ff9cc-a0da-48dd-bb53-70708a1122e7,qwen/qwen3-32b,1,0.1419569227571106,0.2412042937998445
bb0ff9cc-a0da-48dd-bb53-70708a1122e7,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1400780274523092,0.1887554135091289
df9468ca-0988-4bf8-b24a-640eeaf5b6cb,llama-3.1-8b-instant,1,0.2595710442232434,0.412681770928782
df9468ca-0988-4bf8-b24a-640eeaf5b6cb,qwen/qwen3-32b,1,0.15251526272509144,0.2756439109268463
df9468ca-0988-4bf8-b24a-640eeaf5b6cb,meta-llama/llama-4-scout-17b-16e-instruct,1,0.17400964275275005,0.23885568467202115
ffe926d4-75d2-43d1-a45f-85377b8c94a3,llama-3.1-8b-instant,1,0.14061641445379833,0.19046612947048192
ffe926d4-75d2-43d1-a45f-85377b8c94a3,qwen/qwen3-32b,1,0.1434555029268617,0.2163156050957297
ffe926d4-75d2-43d1-a45f-85377b8c94a3,meta-llama/llama-4-scout-17b-16e-instruct,1,0.15481143561036592,0.21752964651824622
60f9fff4-a4b2-4c02-b872-4027d26729e3,llama-3.1-8b-instant,1,0.15038593336376135,0.2453803482359227
60f9fff4-a4b2-4c02-b872-4027d26729e3,qwen/qwen3-32b,1,0.13796654807783768,0.22965936487328367
60f9fff4-a4b2-4c02-b872-4027d26729e3,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1733250023650957,0.20916057901905394
6f38b5aa-bfb2-4d36-92f9-2e805a6474c6,llama-3.1-8b-instant,1,0.16357600387285792,0.29525919450876426
6f38b5aa-bfb2-4d36-92f9-2e805a6474c6,qwen/qwen3-32b,1,0.1424476565552679,0.2431561654095505
6f38b5aa-bfb2-4d36-92f9-2e805a6474c6,meta-llama/llama-4-scout-17b-16e-instruct,1,0.150536821108296,0.24666622577842945
21b23ec7-0425-4959-852b-5ff09f5c2988,llama-3.1-8b-instant,1,0.15103867055895331,0.2679237856086358
21b23ec7-0425-4959-852b-5ff09f5c2988,qwen/qwen3-32b,1,0.1578861886309256,0.3029207341283014
21b23ec7-0425-4959-852b-5ff09f5c2988,meta-llama/llama-4-scout-17b-16e-instruct,1,0.15703691631133437,0.24784023168139033
77ef22fc-97a3-4b0f-aeb8-90b5f95e6279,llama-3.1-8b-instant,1,0.13810389704672763,0.21859281740442926
77ef22fc-97a3-4b0f-aeb8-90b5f95e6279,qwen/qwen3-32b,1,0.14174473164977935,0.22393690275991732
77ef22fc-97a3-4b0f-aeb8-90b5f95e6279,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1352935023760856,0.18198575115942858
f9f5b543-569b-4e92-9658-62f46e728f23,llama-3.1-8b-instant,1,0.14107556443718236,0.23645117300142163
f9f5b543-569b-4e92-9658-62f46e728f23,qwen/qwen3-32b,1,0.14499833815085078,0.24056296027889043
f9f5b543-569b-4e92-9658-62f46e728f23,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1380055316952025,0.1935588989010329
49a90244-17bd-4a4b-a050-4b6201d525eb,llama-3.1-8b-instant,1,0.14824121414641828,0.257554221498942
49a90244-17bd-4a4b-a050-4b6201d525eb,qwen/qwen3-32b,1,0.14465828176435072,0.22117246561730022
49a90244-17bd-4a4b-a050-4b6201d525eb,meta-llama/llama-4-scout-17b-16e-instruct,1,0.14930840242791316,0.22245060909175268
4f84e48e-6626-47a1-86ca-e5b2f66ee8a9,llama-3.1-8b-instant,1,0.1441088344392363,0.23536732384478198
4f84e48e-6626-47a1-86ca-e5b2f66ee8a9,qwen/qwen3-32b,1,0.14476016317877943,0.23911228251609107
4f84e48e-6626-47a1-86ca-e5b2f66ee8a9,meta-llama/llama-4-scout-17b-16e-instruct,1,0.17491461829294422,0.2690397331341157
c7d3f1d9-0da5-4fef-a1c3-a4adf5cf6f7a,llama-3.1-8b-instant,1,0.16793908881339084,0.24424693718345616
c7d3f1d9-0da5-4fef-a1c3-a4adf5cf6f7a,qwen/qwen3-32b,1,0.14069207826693145,0.21800196195022378
c7d3f1d9-0da5-4fef-a1c3-a4adf5cf6f7a,meta-llama/llama-4-scout-17b-16e-instruct,1,0.14988416579681568,0.24395119314299524
bba8a67c-9775-47b1-a0b7-bf0038c946a3,llama-3.1-8b-instant,1,0.15428365044069287,0.28165991436643806
bba8a67c-9775-47b1-a0b7-bf0038c946a3,qwen/qwen3-32b,1,0.15734184270967733,0.2723172692607706
bba8a67c-9775-47b1-a0b7-bf0038c946a3,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1669130321510129,0.2810382946257085
00530044-e602-4713-aea0-9d6e47bddb1d,llama-3.1-8b-instant,1,0.1482429153367643,0.25635296068203783
00530044-e602-4713-aea0-9d6e47bddb1d,qwen/qwen3-32b,1,0.1611555930754362,0.26088671501796407
00530044-e602-4713-aea0-9d6e47bddb1d,meta-llama/llama-4-scout-17b-16e-instruct,1,0.13808209192590715,0.19229901508347597
e1b970f2-1c16-4539-b344-fe4ae7fbdcd4,llama-3.1-8b-instant,1,0.15814120883601332,0.2777015508776641
e1b970f2-1c16-4539-b344-fe4ae7fbdcd4,qwen/qwen3-32b,1,0.14890433933030922,0.25735288540184376
e1b970f2-1c16-4539-b344-fe4ae7fbdcd4,meta-llama/llama-4-scout-17b-16e-instruct,1,0.15451697350333762,0.23889117767723816
eac8f4be-1cd4-4832-a6ae-77370bf69a7d,llama-3.1-8b-instant,1,0.14820531579495222,0.19706703050882365
eac8f4be-1cd4-4832-a6ae-77370bf69a7d,qwen/qwen3-32b,1,0.13795446622788185,0.20494152436705027
eac8f4be-1cd4-4832-a6ae-77370bf69a7d,meta-llama/llama-4-scout-17b-16e-instruct,1,0.13470658338297747,0.15128414164564946
04e0f667-fb0e-48b0-a24f-d3f256be02b7,llama-3.1-8b-instant,1,0.15730666680925548,0.24806176141196326
04e0f667-fb0e-48b0-a24f-d3f256be02b7,qwen/qwen3-32b,1,0.13989160890383906,0.21401606497730596
04e0f667-fb0e-48b0-a24f-d3f256be02b7,meta-llama/llama-4-scout-17b-16e-instruct,1,0.15101725585964584,0.2284296147331784
0b055f38-1f80-458a-ba56-c7658a3ac221,llama-3.1-8b-instant,1,0.17226246098643835,0.294751102957256
0b055f38-1f80-458a-ba56-c7658a3ac221,qwen/qwen3-32b,1,0.15007968659403897,0.2832466273446506
0b055f38-1f80-458a-ba56-c7658a3ac221,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1551047964745085,0.23983102239001125
b3dfb70e-9207-407f-821c-dc9a38ef57c7,llama-3.1-8b-instant,1,0.14169087296735067,0.23874074569054357
b3dfb70e-9207-407f-821c-dc9a38ef57c7,qwen/qwen3-32b,1,0.13805651758621904,0.2046720940431654
b3dfb70e-9207-407f-821c-dc9a38ef57c7,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1479531235747948,0.2157712113405801
719733ac-1381-4675-b74b-2d95aa26d897,llama-3.1-8b-instant,1,0.15161276139907517,0.22962934007645025
719733ac-1381-4675-b74b-2d95aa26d897,qwen/qwen3-32b,1,0.13970852364328684,0.21247901220781748
719733ac-1381-4675-b74b-2d95aa26d897,meta-llama/llama-4-scout-17b-16e-instruct,1,0.15288797028308942,0.23390826600674108
38ac8675-9d1d-4e2d-a8d3-7fad0a0f9a11,llama-3.1-8b-instant,1,0.16588975720924803,0.3048525633783849
38ac8675-9d1d-4e2d-a8d3-7fad0a0f9a11,qwen/qwen3-32b,1,0.15100035857278896,0.24661262756827568
38ac8675-9d1d-4e2d-a8d3-7fad0a0f9a11,meta-llama/llama-4-scout-17b-16e-instruct,1,0.1473464634151926,0.2324628438985052
d3a99f75-49c9-4db3-8d0d-aefa172275f4,llama-3.1-8b-instant,1,0.13615760859278367,0.174994146672606
d3a99f75-49c9-4db3-8d0d-aefa172275f4,qwen/qwen3-32b,1,0.1492915254623603,0.2594217607742489
d3a99f75-49c9-4db3-8d0d-aefa172275f4,meta-llama/llama-4-scout-17b-16e-instruct,1,0.13346300389998297,0.16508909203502398
e99b7a5b-42b6-4155-a574-d5276ff248c5,llama-3.1-8b-instant,1,0.160321938229053,0.26020522926863654
e99b7a5b-42b6-4155-a574-d5276ff248c5,qwen/qwen3-32b,1,0.1404404344763636,0.23292109455016188
e99b7a5b-42b6-4155-a574-d5276ff248c5,meta-llama/llama-4-scout-17b-16e-instruct,1,0.14379425319562394,0.20182874393837352
8aaa0622-dda4-4ccb-890c-b255bc3696c7,llama-3.1-8b-instant,1,0.1467956987794778,0.23047328676931514
8aaa0622-dda4-4ccb-890c-b255bc3696c7,qwen/qwen3-32b,1,0.1379119930088228,0.21693738834589438
8aaa0622-dda4-4ccb-890c-b255bc3696c7,meta-llama/llama-4-scout-17b-16e-instruct,1,0.15406005763806857,0.2157259675289324
bd6cd21e-2405-49eb-a44d-471d9e284295,llama-3.1-8b-instant,0,0.1393418114543389,0.21255743724287054
bd6cd21e-2405-49eb-a44d-471d9e284295,qwen/qwen3-32b,0,0.1402345650764043,0.24494186841085477
bd6cd21e-2405-49eb-a44d-471d9e284295,meta-llama/llama-4-scout-17b-16e-instruct,0,0.15069114265745964,0.22639628169409665
